1,0.067894,0.062832,0.03124,0.071004,0.030888,0.0095339,0.04466,0.043163,0.02544,0.017731,0.035212,0.088166,0.0034411,0.080688,0.10152,0.077959,0.097064,0.076933,0.094497,0.084009,0.058484,0.055487,0.054127,0.078746,0.096342,0.1089,0.10839,0.075506,0.073203,0.041652,0.0089739,0.083625,0.093586,0.060848,0.013915,0.011168,0.056051,0.0027112,0.0041573,0.010246,0.089309,0.039027,0.045298,0.097714,0.093843,0.056458,0.092207,0.077154,0.018615,0.057466,0.00271,0.063214,0.023033,0.055832,0.014578,0.011888,0.018288,0.071185,0.048616,0.072422,0.036346,0.0030262,0.064447,0.013857,0.01147,0.086026,0.014029,0.019569,0.048954,0.073115,0.034869,0.0012745,0.033737,0.019198,0.036825,0.038429,0.056221,0.028855,0.073344,0.069145,0.048024,0.0061538,0.079568,0.057267,0.031761,0.049,0.066107,0.035338,0.089565,0.049693,0.071984,0.053503,0.065828,0.10581,0.087282,0.013655,0.029248,0.082903,0.031897,0.0089544,0.029416,0.08374,0.016313,0.0097949,0.042616,0.074124,0.026653,0.0034951,0.034501,0.076458,0.051464,0.091257,0.056474,0.10627,0.057329,0.021154,0.044795,0.024058,0.098406,0.026056,0.0056514,0.028233,0.021488,0.040911,0.092165,0.029463,0.017405,0.015916,0.052852,0.022443,0.0093739,0.0063924,0.057596,0.0038098,0.025529,0.0036814,0.035949,0.01713,0.0064784,0.027076,0.073055,0.0047079,0.051675,0.06509,0.043871,0.020671,0.034319,0.049429,0.015985,0.013557,0.008523,0.036015,0.068145,0.0085237,0.070993,0.034845,0.022954,0.032039,0.036515,0.045798,0.05769,0.093086,0.013508,0.080146,0.073134,0.026688,0.074983,0.0014997,0.017285,0.074286,0.005926,0.10408,0.049095,0.09851,0.073879,0.079616,0.026249,0.045112,0.042891,0.063833,0.025727,0.047728,0.10125,0.10192,0.095198,0.083555,0.071186,0.0076667,0.064368,0.023678,0.05488,0.023298,0.01593,0.028325,0.071974,0.041477,0.041925,0.063439,0.021131,0.06908,0.077873,0.051342,0.036143,0.054037,0.03101,0.050771,0.047287,0.059037,0.064303,0.032417,0.015325,0.011308,0.0036318,0.0033707,0.028356,0.021888,0.010021,0.059694,0.10362,0.066206,0.062532,0.10037,0.084167,0.029048,0.06276,0.083662,0.081857,0.069072,0.021292,0.054263,0.068428,0.058545,0.018789,0.094845,0.062697,0.059325,0.069769,0.068181,0.025882,0.061238,0.019074,0.035774,0.095434,0.082962,0.035576,0.11286,0.1278,0.13909,0.089231,0.11687,0.11056,0.054651,0.094422,0.13643,0.093386,0.061698,0.13769,0.13013,0.064658,0.12414,0.11276,0.10607,0.028195,0.024616,0.042535,0.087451,0.0031445,0.047196
1,0.031793,0.025996,0.12203,0.10922,0.0057326,0.017223,0.072822,0.077072,0.12665,0.075474,0.054951,0.071225,0.069048,0.019571,0.011447,0.052877,0.056383,0.10361,0.055508,0.048856,0.075161,0.080446,0.076218,0.014105,0.080723,0.036228,0.017804,0.092622,0.06121,0.052404,0.079622,0.0070103,0.07071,0.11107,0.10307,0.046787,0.011108,0.074019,0.056364,0.0047213,0.10949,0.028152,0.053533,0.034333,0.059902,0.053912,0.055997,0.1153,0.016481,0.014922,0.025628,0.019645,0.094663,0.022413,0.028838,0.015901,0.0056307,0.0025232,0.02007,0.047152,0.084216,0.057899,0.03484,0.045678,0.00079608,0.013063,0.078315,0.00751,0.000818,0.087902,0.039938,0.0038562,0.039818,0.014941,0.098879,0.029199,0.015941,0.050737,0.04809,0.031545,0.088606,0.085712,0.042529,0.079265,0.0020416,0.1056,0.081306,0.082277,0.032138,0.022555,0.11439,0.082242,0.044543,0.082644,0.081096,0.091857,0.022827,0.074027,0.088308,0.0071429,0.062707,0.098537,0.059555,0.08928,0.10217,0.021255,0.024353,0.026304,0.046147,0.094984,0.087444,0.0045261,0.05199,0.098008,0.059813,9.1285e-05,0.047149,0.093358,0.0348,0.048772,0.08193,0.044636,0.063912,0.095189,0.066817,0.020557,0.011011,0.049036,0.010518,0.10024,0.0028182,0.018663,0.005143,0.0053377,0.010087,0.037315,0.069833,0.0055709,0.02993,0.0050222,0.072301,0.0053323,0.065356,0.013062,0.058211,0.015927,0.064352,0.043172,0.010743,0.010581,0.063478,0.019528,0.037732,0.011842,0.065102,0.03466,0.0024048,0.055937,0.069511,0.057554,0.075607,0.039596,0.078226,0.073129,0.055423,0.003442,0.0053087,0.004621,0.024033,0.052523,0.065773,0.064517,0.066332,0.064434,0.023611,0.074685,0.04256,0.028392,0.019555,0.10322,0.0094012,0.019757,0.057306,0.093663,0.12151,0.05397,0.094484,0.055462,0.090113,0.029575,0.021535,0.0085676,0.0039428,0.022708,0.044066,0.12224,0.082332,0.034694,0.085255,0.054259,0.08593,0.096912,0.052362,0.070578,0.071885,0.10692,0.090483,0.056542,0.0063096,0.01003,0.065869,0.059891,0.068505,0.044375,0.030921,0.082134,0.072317,0.057655,0.089786,0.0042771,0.059342,0.059611,0.043668,0.00030098,0.026743,0.0045499,0.040809,0.025914,0.049145,0.042135,0.050652,0.013237,0.059512,0.059486,0.0076446,0.01246,0.0028897,0.011348,0.018308,0.055966,0.05513,0.035946,0.084412,0.07995,0.1026,0.024538,0.015028,0.092486,0.078047,0.0020608,0.010612,0.10288,0.13488,0.080157,0.022855,0.10517,0.00035222,0.028527,0.10825,0.11696,0.078364,0.049836,0.076947,0.078418,0.064815,0.095082,0.054585,0.076347
1,0.0052506,0.015806,0.12404,0.11702,0.017355,0.035984,0.10695,0.011851,0.077032,0.097769,0.086296,0.066662,0.07362,0.083824,0.098246,0.077604,0.099749,0.086089,0.089017,0.10296,0.078025,0.092228,0.1077,0.11264,0.082732,0.093102,0.077609,0.11373,0.05568,0.082649,0.076439,0.081579,0.045748,0.091522,0.11384,0.061168,0.018831,0.083431,0.049314,0.037715,0.089132,0.070177,0.065603,0.10508,0.11137,0.032877,0.088046,0.1128,0.0071187,0.014328,0.011178,0.027218,0.080997,0.049563,0.058073,0.030527,0.039165,0.073237,0.004101,0.015336,0.073949,0.040721,0.02196,0.0046823,0.0046171,0.074316,0.038755,0.022218,0.050022,0.091322,0.035903,0.0045971,0.010683,0.013367,0.0034744,0.041446,0.012715,0.0085193,0.017218,0.076936,0.029097,0.013684,0.030507,0.053874,0.042221,0.01106,0.047321,0.022449,0.059857,0.031112,0.014355,0.018216,0.032839,0.064059,0.0025036,0.0045342,0.025317,0.0043502,0.020565,0.051348,0.025709,0.050617,0.0014457,0.023796,0.0013498,0.030525,0.0099925,0.045607,0.014287,0.05502,0.082613,0.040224,0.073777,0.076237,0.042737,0.001634,0.027653,0.026175,0.00030147,0.03264,0.02054,0.027092,0.049159,0.11103,0.048468,0.051792,0.024319,0.024162,0.0051931,0.021782,0.034402,0.019502,0.029375,0.043321,0.011211,0.028494,0.052563,0.033874,0.041149,0.0063412,0.022533,0.028343,0.067821,0.056546,0.0011998,0.014418,0.0096064,0.027227,0.048579,0.010924,0.027123,0.055085,0.079834,0.036286,0.0059119,0.0096554,0.031247,0.0042388,0.027653,0.017156,0.092072,0.046929,0.050117,0.04544,0.086577,0.047646,0.016976,0.0057115,0.024034,0.10274,0.073186,0.024993,0.061387,0.068056,0.091097,0.060865,0.057438,0.039744,0.042961,0.046076,0.021268,0.078289,0.014193,0.019922,0.080668,0.066796,0.037434,0.10093,0.090082,0.040587,0.014753,0.032286,0.038483,0.004054,0.034257,0.12276,0.088799,0.074481,0.083135,0.058425,0.033093,0.070765,0.038306,0.024513,0.051482,0.057795,0.091256,0.091791,0.031104,0.061488,0.06588,0.059063,0.07326,0.077353,0.0089193,0.076167,0.09033,0.081643,0.011785,0.01206,0.03868,0.013767,0.003841,0.033453,0.048104,0.082136,0.040587,0.01477,0.027377,0.084729,0.036555,0.0087112,0.0077381,0.10358,0.075484,0.0010767,0.10846,0.067752,0.028393,0.094205,0.03488,0.098304,0.11264,0.0286,0.036377,0.053667,0.060843,0.13401,0.081699,0.049926,0.059831,0.08889,0.12604,0.094744,0.068796,0.12944,0.028749,0.061654,0.10206,0.12393,0.021125,0.01447,0.068705,0.084321,0.047107,0.0046495,0.14276,0.12945
1,0.12315,0.096576,0.045236,0.0051435,0.017959,0.060064,0.0082323,0.07691,0.042061,0.070811,0.0045884,0.022294,0.0091023,0.016151,0.039059,0.042386,0.021273,0.029647,0.045843,0.0089266,0.010325,0.056369,0.065302,0.019544,0.10113,0.0038618,0.027688,0.017441,0.032492,0.071937,0.023003,0.06943,0.051179,0.032335,0.0035604,0.026095,0.0021304,0.034032,0.016142,0.014747,0.018469,0.032203,0.0452,0.027601,0.011309,0.028804,0.036086,0.017958,0.018871,0.023725,0.08869,0.011627,0.016351,0.087662,0.038205,0.0023015,0.0024511,0.034057,0.012537,0.0034827,0.034983,0.032253,0.035285,0.0064426,0.0072585,0.012144,0.02711,0.065526,0.10215,0.010205,0.096937,0.064069,0.047394,0.023641,0.016299,0.11616,0.089525,0.067216,0.023916,0.012144,0.034834,0.031587,0.022083,0.026005,0.02633,0.073342,0.10423,0.11577,0.071534,0.12675,0.063751,0.14389,0.1254,0.13051,0.0348,0.061477,0.093897,0.095946,0.091534,0.10907,0.12207,0.017089,0.13275,0.11272,0.059388,0.040528,0.015263,0.01142,0.013008,0.08498,0.029827,0.13483,0.087156,0.030213,0.098288,0.046051,0.062577,0.034251,0.0011213,0.011796,0.030552,0.04487,0.0066512,0.014151,0.099067,0.014011,0.10791,0.070362,0.12646,0.029353,0.038833,0.032314,0.01059,0.044988,0.0191,0.12879,0.024649,0.023368,0.060973,0.11709,0.12726,0.11205,0.15538,0.09233,0.040716,0.13731,0.0011551,0.029922,0.099448,0.060109,0.068104,0.067276,0.13497,0.093676,0.14057,0.038431,0.026015,0.083357,0.048996,0.011854,0.024258,0.043012,0.025009,0.042997,0.10494,0.022884,0.01632,0.05927,0.03032,0.0669,0.010916,0.031772,0.053935,0.0078399,0.010718,0.038816,0.027667,0.014235,0.051053,0.040969,0.023948,0.011267,0.029009,0.02913,0.028003,0.033643,0.010771,0.0013731,0.059258,0.02469,0.017001,0.045436,0.038158,0.089755,0.023599,0.012173,0.066958,0.049013,0.0024817,0.061007,0.044677,0.037783,0.083871,0.023432,0.028203,0.062901,0.03002,0.041774,0.0188,0.043113,0.031358,0.041827,0.075601,0.069656,0.028319,0.076302,0.044928,0.015649,0.0051358,0.0041771,0.026253,0.025739,0.023742,0.011893,0.096446,0.040527,0.11291,0.018103,0.082272,0.010409,0.0056149,0.1307,0.083067,0.030251,0.028163,0.034214,0.011463,0.051749,0.075973,0.076361,0.046896,0.072086,0.037212,0.021482,0.05892,0.017652,0.078869,0.0030893,0.079264,0.086015,0.085522,0.057072,0.043701,0.058082,0.13198,0.072555,0.09319,0.068831,0.057364,0.023296,0.043127,0.024063,0.06451,0.10038,0.11295,0.099919,0.006036,0.0042283
1,0.059846,0.0245,0.022105,0.022153,0.079495,0.013115,0.019867,0.032033,0.012232,0.11077,0.046852,0.0095824,0.066438,0.12004,0.041749,0.030221,0.0381,0.030946,0.057344,0.059953,0.044087,0.096188,0.040108,0.07917,0.042053,0.12318,0.076904,0.039368,0.029376,0.019063,0.0040885,0.039264,0.02301,0.017739,0.068047,0.10454,0.018082,0.1157,0.081076,0.075521,0.060003,0.01385,0.082864,0.032552,0.018125,0.031576,0.0092537,0.072113,0.023012,0.019878,0.026118,0.099551,0.044593,0.0266,0.096323,0.074082,0.052028,0.057782,0.061762,0.075189,0.01028,0.052285,0.090309,0.10451,0.10507,0.0040807,0.040967,0.11154,0.0066243,0.089958,0.0064219,0.037421,0.040705,0.026436,0.063794,0.12771,0.11173,0.046739,0.033549,0.070926,0.018374,0.012877,0.075398,0.068666,0.016511,0.027999,0.019542,0.018715,0.061557,0.096345,0.0060011,0.0038484,0.061757,0.034131,0.038661,0.041633,0.052891,0.008803,0.083606,0.010945,0.050403,0.027437,0.063583,0.063149,0.047112,0.10213,0.021839,0.0034769,0.091363,0.002447,0.0062221,0.0012215,0.053284,0.048132,0.093296,0.0054642,0.057343,0.052204,0.084247,0.021844,0.01897,0.019185,0.095978,0.032091,0.037207,0.088659,0.10281,0.088231,0.074212,0.0084505,0.02939,0.093082,0.035923,0.11167,0.096648,0.050509,0.034769,0.021758,0.040549,0.0094148,0.038671,0.12425,0.1122,0.11176,0.037768,0.020556,0.10998,0.021914,0.10809,0.096813,0.034737,0.056192,0.08716,0.0055647,0.042085,0.074749,0.0064032,0.05935,0.093243,0.03862,0.044577,0.087742,0.071822,0.08497,0.025561,0.057962,0.04044,0.054631,0.010978,0.05701,0.085872,0.021074,0.074848,0.09898,0.1271,0.049086,0.0083463,0.073083,0.11703,0.091237,0.064858,0.10976,0.038958,0.098072,0.083653,0.071884,0.023866,0.047533,0.050659,0.040508,0.016876,0.046193,0.086581,0.02173,0.017163,0.041655,0.035819,0.026349,0.031339,0.0011648,0.092647,0.073116,0.074548,0.065742,0.032024,0.029002,0.0041555,0.036109,0.0983,0.0625,0.03593,0.0055176,0.061589,0.027343,0.030194,0.015383,0.028198,0.010108,0.11436,0.0046052,0.041527,0.050398,0.057933,0.028892,0.014084,0.0018885,0.022383,0.0080494,0.050535,0.068667,0.003432,0.10301,0.032057,0.059486,0.036794,0.040853,0.026317,0.070208,0.1259,0.098118,0.049597,0.098125,0.066539,0.062693,0.048001,0.07448,0.10311,0.031418,0.0067839,0.01738,0.033752,0.10101,0.11242,0.025864,0.0091414,0.028837,0.096856,0.072896,0.026515,0.027951,0.026404,0.0043965,0.068379,0.0060905,0.050172,0.056009,0.077894,0.0165
1,0.047201,0.023249,0.10719,0.11774,0.010293,0.040863,0.098316,0.047187,0.10188,0.07275,0.038596,0.025502,0.07007,0.093149,0.033736,0.012989,0.035978,0.066769,0.049431,0.10217,0.026532,0.077315,0.078466,0.018794,0.010771,0.045433,0.10777,0.072616,0.0082254,0.068112,0.036488,0.070351,0.090144,0.10409,0.099127,0.087959,0.060579,0.082408,0.073605,0.051337,0.10022,0.034602,0.041753,0.022516,0.086836,0.013768,0.0070325,0.092662,0.0029088,0.04835,0.060558,0.022546,0.086232,0.0064712,0.06155,0.043931,0.0081656,0.021517,0.04834,0.060257,0.061883,0.046,0.04647,0.031047,0.047411,0.064145,0.063184,0.057265,0.044409,0.079056,0.047175,0.038135,0.040727,0.013492,0.040007,0.056132,0.052991,0.081237,0.080203,0.067393,0.072127,0.071547,0.08021,0.073461,0.053458,0.059129,0.038747,0.026632,0.075081,0.048574,0.035382,0.06073,0.014889,0.079094,0.056431,0.062594,0.05922,0.039017,0.010284,0.035609,0.04686,0.097963,0.056623,0.0089507,0.062034,0.0060895,0.0056301,0.014805,0.024008,0.018864,0.061163,0.031201,0.022097,0.082061,0.020498,0.035462,0.014945,0.026311,0.026308,0.037748,0.060885,0.083299,0.074168,0.0094962,0.045882,0.006149,0.010773,0.013481,0.0060115,0.0097085,0.0027875,0.086053,0.012398,0.060202,0.017464,0.021279,0.047275,0.079384,0.023609,0.059649,0.060901,0.012017,0.00087875,0.066292,0.032954,0.09113,0.048954,0.013112,0.011915,0.042596,0.022788,0.10773,0.097832,0.062159,0.031881,0.00093357,0.027859,0.035706,0.0045037,0.0065948,0.049182,0.067171,0.057473,0.051326,0.05001,0.066095,0.055908,0.032482,0.039541,0.050039,0.042181,0.048694,0.054798,0.072145,0.05998,0.046261,0.037157,0.038674,0.065376,0.037313,0.035372,0.038338,0.047034,0.064225,0.10883,0.075028,0.020194,0.091253,0.019696,0.038655,0.051519,0.023336,0.043013,0.088331,0.065721,0.097834,0.054028,0.083239,0.087977,0.050572,0.044005,0.065146,0.030851,0.023135,0.10081,0.037522,0.089512,0.075003,0.10453,0.006075,0.073347,0.078061,0.058857,0.058073,0.061667,0.061838,0.063082,0.040262,0.00076132,0.029296,0.014698,0.05526,0.057949,0.094481,0.012897,0.058978,0.0073692,0.058074,0.076737,0.036292,0.0059999,0.048506,0.044685,0.091425,0.070567,0.02021,0.070527,0.077963,0.085472,0.011392,0.0031686,0.058498,0.047892,0.073199,0.025739,0.10061,0.10352,0.11183,0.00085271,0.096925,0.11019,0.077075,0.11196,0.11593,0.060533,0.10192,0.087533,0.096843,0.11576,0.11863,0.047042,0.084535,0.095798,0.073266,0.094619,0.084386,0.081942,0.10532
1,0.089435,0.080275,0.0011401,0.014447,0.027198,0.026102,0.11672,0.049616,0.06091,0.10754,0.11277,0.055719,0.053766,0.071831,0.048441,0.024384,0.04798,0.066065,0.095474,0.11268,0.068174,0.12536,0.10765,0.083527,0.051087,0.10285,0.069566,0.090074,0.050694,0.088645,0.018173,0.10665,0.14275,0.12756,0.10181,0.10111,0.10132,0.13621,0.1103,0.085409,0.050506,0.10067,0.095133,0.031518,0.050913,0.053673,0.078961,0.076677,0.10647,0.091226,0.08702,0.035896,0.049913,0.075691,0.042359,0.067659,0.054451,0.056395,0.078498,0.0057142,0.053838,0.082698,0.1202,0.079872,0.097185,0.12056,0.076647,0.092229,0.092255,0.042195,0.10259,0.011222,0.10018,0.088459,0.013178,0.11035,0.092074,0.057658,0.078484,0.030905,0.017327,0.06685,0.028239,0.037653,0.017644,0.097729,0.031504,0.061276,0.027619,0.032421,0.027397,0.065315,0.04703,0.050181,0.010026,0.016647,0.014437,0.025888,0.039042,0.040967,0.023536,0.068514,0.014889,0.030508,0.043346,0.016514,0.05538,0.018818,0.10106,0.043661,0.029762,0.0067746,0.006463,0.00312,0.0232,0.1278,0.083358,0.021838,0.025247,0.022057,0.023666,0.11471,0.06736,0.070403,0.080391,0.0017515,0.063315,0.070732,0.061928,0.032534,0.01098,0.03024,0.0075639,0.021639,0.062,0.0039379,0.021354,0.031461,0.025071,0.022594,0.038773,0.064797,0.036897,0.036056,0.03371,0.01731,0.030145,0.0024677,0.051456,0.015594,0.00064045,0.052102,0.00055352,0.0051821,0.048484,0.017158,0.0015347,0.048957,0.062432,0.0055548,0.093653,0.010564,0.097044,0.072388,0.0073034,0.062599,0.13321,0.10251,0.094325,0.05433,0.028228,0.031202,0.056523,0.056635,0.060027,0.0043217,0.047498,0.024266,0.05463,0.020261,0.039258,0.04073,0.063119,0.0082843,0.023942,0.10547,0.0095367,0.12126,0.10099,0.10942,0.05957,0.099641,0.065651,0.043528,0.018508,0.011756,0.069392,0.017109,0.050176,0.020979,0.042145,0.033848,0.019471,1.8682e-05,0.037145,0.012532,0.075337,0.083122,0.050405,0.073936,0.046208,0.036881,0.050747,0.04476,0.03512,0.029257,0.043962,0.024077,0.016235,0.077991,0.080959,0.0084859,0.040461,0.084548,0.029146,0.030792,0.054499,0.043081,0.041514,0.036539,0.041196,0.058728,0.022257,0.10717,0.05771,0.028445,0.044392,0.08242,0.051446,0.041513,0.008136,0.091543,0.079915,0.03491,0.047312,0.053981,0.033521,0.031066,0.015698,0.0049441,0.028702,0.02575,0.024871,0.0032855,0.01607,0.000228,0.0018214,0.0051846,0.02217,0.026753,0.0056714,0.003008,0.0094435,0.0369,0.022935,0.029724,0.020147,0.023445
1,0.092537,0.0036683,0.12943,0.10773,0.08869,0.042226,0.059388,0.03793,0.075362,0.043573,0.050023,0.050725,0.099123,0.060417,0.076605,0.052257,0.0070028,0.051148,0.10119,0.10949,0.020015,0.11396,0.071323,0.014138,0.062287,0.067238,0.049229,0.041435,0.023795,0.11485,0.020182,0.0049352,0.081448,0.091631,0.072165,0.082827,0.015775,0.042434,0.0032251,0.045223,0.097896,0.040873,0.090727,0.096123,0.07512,0.03141,0.080248,0.048421,0.033842,0.055657,0.056246,0.031396,0.035891,0.021194,0.037516,0.019485,0.0116,0.0047903,0.037992,0.024566,0.086336,0.082352,0.045762,0.035157,0.019659,0.041214,0.0144,0.017182,0.0056923,0.11284,0.052182,0.0088726,0.059126,0.050522,0.11521,0.024076,0.0035558,0.024536,0.032285,0.01479,0.047375,0.035252,0.04328,0.051455,0.039521,0.034872,0.11236,0.017696,0.049057,0.043866,0.12648,0.067924,0.035148,0.052378,0.030074,0.0096607,0.06758,0.067552,0.043647,0.010737,0.009682,0.041214,0.027078,0.0060065,0.03267,0.081572,0.03979,0.036204,0.059634,0.10573,0.0242,0.043588,0.054764,0.098914,0.076894,0.014883,0.093175,0.027344,0.055241,0.036978,0.029758,0.034941,0.050965,0.066425,0.018758,0.037126,0.10907,0.013078,0.097875,0.11055,0.00027643,0.0015899,0.039886,0.019934,0.088267,0.087049,0.10345,0.07723,0.074485,0.013253,0.10567,0.0026645,0.035981,0.013705,0.055474,0.0095107,0.09204,0.035176,0.033008,0.016164,0.099667,0.052471,0.042437,0.031973,0.12567,0.020362,0.07299,0.11815,0.098525,0.017409,0.058291,0.026258,0.01279,0.047169,0.02716,0.025374,0.052495,0.05183,0.024375,0.012117,0.036068,0.027229,0.057924,0.067508,0.0017248,0.066792,0.074402,0.045647,0.025921,0.058676,0.040691,0.079261,0.0013141,0.0013637,0.094196,0.033799,0.01595,0.087926,0.080088,0.0087624,0.05196,0.087624,0.0016797,0.011764,0.014522,0.091695,0.0060548,0.012301,0.055711,0.031632,0.069995,0.02903,0.030805,0.057312,0.11634,0.0074675,0.024914,0.028921,0.0027206,0.016191,0.043126,0.046892,0.029317,0.033031,0.020348,0.097701,0.080885,0.021351,0.054301,0.031118,0.033907,0.043467,0.013332,0.048508,0.043883,0.037514,0.022899,0.024384,0.066512,0.00087333,0.082261,0.079667,0.02442,0.11894,0.050039,0.035679,0.010301,0.0042483,0.017779,0.043936,0.085073,0.01544,0.10099,0.084142,0.080989,0.044866,0.0095066,0.13015,0.1372,0.059098,0.096038,0.095392,0.12192,0.094023,0.028193,0.092354,0.020178,0.074378,0.097732,0.13324,0.015637,0.0010232,0.038453,0.11186,0.055049,0.015476,0.12596,0.093968
1,0.022265,0.048711,0.048122,0.032252,0.037123,0.059852,0.011789,0.07129,0.1098,0.068011,0.071873,0.054693,0.061599,0.095446,0.038887,0.026916,0.036186,0.068446,0.085761,0.089597,0.056853,0.10867,0.063148,0.051395,0.051022,0.037862,0.09011,0.063875,0.043969,0.07986,0.048081,0.0059254,0.056862,0.063401,0.097738,0.070808,0.056596,0.066806,0.043669,0.0015542,0.1088,0.042249,0.057947,0.055007,0.089978,0.037323,0.03018,0.11321,0.062058,0.047448,0.057257,0.0092124,0.094998,0.061345,0.0006572,0.03265,0.0010328,0.00023587,0.042761,0.0034133,0.030572,0.051991,0.065531,0.03444,0.028676,0.040055,0.023041,0.11218,0.10494,0.0223,0.050495,0.11597,0.0033759,0.037621,0.024149,0.061551,0.096258,0.019957,0.0058501,0.013508,0.0032974,0.013176,0.039132,0.05485,0.02464,0.062346,0.065864,0.023374,0.014622,0.051963,0.057337,0.0043208,0.069234,0.092165,0.031337,0.034833,0.074676,0.045049,0.070587,0.061232,0.029318,0.085302,0.093179,0.068371,0.035314,0.048973,0.022453,0.022706,0.024302,0.050985,0.014174,0.00072213,0.027002,0.059115,0.045314,0.057065,0.081508,0.0030559,0.015781,0.0060035,0.034537,0.011567,0.051077,0.040911,0.01222,0.041301,0.092562,0.064299,0.1205,0.037363,0.081128,0.046591,0.057066,0.10392,0.058865,0.084028,0.081015,0.10492,0.084627,0.057394,0.10479,0.061879,0.10006,0.10413,0.10881,0.088592,0.028505,0.084053,0.060226,0.058782,0.08617,0.0075955,0.11427,0.064921,0.10109,0.1075,0.077521,0.101,0.088512,0.12026,0.045996,0.050828,0.039958,0.013099,0.045979,0.040339,0.093674,0.00018021,0.03584,0.054879,0.076439,0.050202,0.01807,0.011569,0.028176,0.089325,0.055785,0.037151,0.077701,0.048367,0.090069,0.085816,0.056777,0.077002,0.067284,0.07229,0.02819,0.057685,0.076428,0.029768,0.083306,0.058935,0.0073378,0.080425,0.07271,0.11067,0.035192,0.091933,0.10508,0.073059,0.002491,0.044559,0.045675,0.037706,0.036046,0.029235,0.013291,0.034998,0.03096,0.037334,0.056065,0.028419,0.085376,0.025136,0.029602,0.051298,0.059418,0.04224,0.022679,0.030224,0.033531,0.023202,0.0080708,0.033931,0.025359,0.067636,0.021731,0.038925,0.0562,0.048939,0.082287,0.033415,0.058265,0.1131,0.12601,0.06173,0.10389,0.082791,0.03137,0.053891,0.094198,0.048197,0.10242,0.0066773,0.0016404,0.0017329,0.084187,0.038137,0.029073,0.01498,0.030875,0.027797,0.010497,0.028408,0.050097,0.0096332,0.048825,0.053916,0.05519,0.050836,0.021779,0.0043154,0.099726,0.076015,0.10614,0.054908,0.038627,0.040091
1,0.11108,0.02374,0.02701,0.011543,0.089719,0.020014,0.013929,0.05809,0.067178,0.070877,0.077516,0.041906,0.047711,0.0002611,0.0085542,0.035291,0.041633,0.024078,0.01212,0.019899,0.04418,0.053688,0.064803,0.06053,0.0054137,0.10962,0.0042713,0.031618,0.0081483,0.054149,0.043427,0.056594,0.046603,0.055644,0.026171,0.024004,0.007879,0.039855,0.000395,0.083113,0.040211,0.070731,0.050935,0.013722,0.0090845,0.045153,0.02675,0.070524,0.056692,0.082408,0.13564,0.036348,0.060678,0.057679,0.057453,0.0094711,0.012964,0.01259,0.05269,0.056945,0.085195,0.027423,0.073163,0.0019397,0.0048173,0.098908,0.01498,0.13101,0.01909,0.096406,0.018595,0.14148,0.069916,0.074253,0.015501,0.023156,0.12758,0.0174,0.033697,0.003296,0.03945,0.097163,0.035177,0.0084873,0.033035,0.11748,0.023697,0.0069689,0.0073122,0.089507,0.096034,0.057257,0.0392,0.032962,0.04995,0.0089987,0.010604,0.025232,0.010284,0.021149,0.017899,0.049153,0.0035775,0.016876,0.020234,0.014356,0.024892,0.026495,0.09583,0.014114,0.005401,0.044546,0.028557,0.0029544,0.028446,0.10746,0.012749,0.072369,0.08612,0.031265,0.022063,0.087977,0.066505,0.079871,0.020465,0.094383,0.13203,0.11862,0.11449,0.012239,0.031749,0.048511,0.0101,0.10043,0.051234,0.096382,0.0083275,0.038379,0.057878,0.082409,0.11373,0.037143,0.10092,0.10692,0.018359,0.027243,0.0049652,0.067959,0.12671,0.061414,0.085655,0.11075,0.047154,0.081497,0.11897,0.14261,0.035286,0.13014,0.13594,0.12401,0.0088393,0.041015,0.0021722,0.016422,0.026281,0.10903,0.10332,0.11085,0.076047,0.0046956,0.029448,0.0031322,0.010649,0.017353,0.046646,0.035332,0.029601,0.13801,0.059367,0.043841,0.0009975,0.034442,0.048687,0.034135,0.024952,0.055414,0.011784,0.047733,0.067177,0.04522,0.049709,0.024643,0.00072092,0.042824,0.039001,0.07631,0.040454,0.027314,0.046736,0.058217,0.016644,0.043372,0.034474,0.0089237,0.02359,0.11095,0.013638,0.015801,0.026944,0.040509,0.039331,0.080145,0.06407,0.082341,0.081687,0.045036,0.051155,0.059001,0.15067,0.042799,0.059806,0.03317,0.0097012,0.081901,0.049456,0.012898,0.017425,0.010537,0.024746,0.080517,0.15979,0.11312,0.013899,0.046027,0.015149,0.010708,0.014834,0.036583,0.091751,0.014556,0.074891,0.046696,0.034285,0.080147,0.040744,0.079441,0.030618,0.052429,0.0052899,0.058929,0.055257,0.067458,0.10789,0.073284,0.024245,0.065814,0.042279,0.06512,0.026348,0.05617,0.011984,0.053828,0.059277,0.059997,0.10167,0.027837,0.02967,0.012809
